trackId,albumId,trackName
10319,998,Smuggler's Blues
10320,998,Own The Night
10321,998,You Belong To The City
10322,998,In The Air Tonight
10323,998,Miami Vice (Instrumental)
10324,998,Vice
10325,998,Better Be Good To Me
10326,998,Flashback (Instrumental)
10327,998,Chase (Instrumental)
10328,998,Evan (Instrumental)
10329,999,A Pain That I'm Used To
10330,999,John The Revelator
10331,999,Suffer Well
10332,999,The Sinner In Me
10333,999,Precious
10334,999,Macro
10335,999,I Want It All
10336,999,Nothing's Impossible
10337,999,Introspectre
10338,999,Damaged People
10339,999,Lilian
10340,999,The Darkest Star
10341,1000,Like A Virgin (Extended Dance Remix)
10342,1000,Stay
10343,1001,You're Gonna Miss Me
10344,1001,Roller Coaster
10345,1001,Splash 1 (Now I'm Home)
10346,1001,Reverberation
10347,1001,Don't Fall Down
10348,1001,Fire Engine
10349,1001,Thru The Rhythm
10350,1001,You Don't Know
10351,1001,Kingdom Of Heaven
10352,1001,Monkey Island
10353,1001,Tried To Hide
10354,1002,Wild Heart
10355,1002,If Anyone Falls
10356,1002,Gate And Garden
10357,1002,Enchanted
10358,1002,Nightbird
10359,1002,Stand Back
10360,1002,I Will Run To You
10361,1002,Nothing Ever Changes
10362,1002,Sable On Blond
10363,1002,Beauty And The Beast
10364,1003,Maiden Voyage
10365,1003,The Eye Of The Hurricane
10366,1003,Little One
10367,1003,Survival Of The Fittest
10368,1003,Dolphin Dance
10369,1004,Mr. Roboto
10370,1004,Cold War
10371,1004,Don't Let It End
10372,1004,High Time
10373,1004,Heavy Metal Poisoning
10374,1004,Just Get Through This Night
10375,1004,Double Life
10376,1004,Haven't We Been Here Before
10377,1004,Don't Let It End (Reprise)
10378,1005,Dreadlock Holiday
10379,1005,For You And I
10380,1005,Take These Chains
10381,1005,Shock On The Tube (Don't Want Love)
10382,1005,Last Night
10383,1005,The Anonymous Alcoholic
10384,1005,Reds In My Bed
10385,1005,Life Line
10386,1005,Tokyo
10387,1005,Old Mister Time
10388,1005,From Rochdale To Ocho Rios
10389,1005,Everything You Wanted To Know About!!!
10390,1006,Draw The Line
10391,1006,I Wanna Know Why
10392,1006,Critical Mass
10393,1006,Get It Up
10394,1006,Bright Light Fright
10395,1006,Kings And Queens
10396,1006,The Hand That Feeds
10397,1006,Sight For Sore Eyes
10398,1006,Milk Cow Blues
10399,1007,Shapes Of Things
10400,1007,Let Me Love You
10401,1007,Morning Dew
10402,1007,You Shook Me
10403,1007,Ol' Man River
10404,1007,Greensleeves
10405,1007,Rock My Plimsoul
10406,1007,Beck's Bolero
10407,1007,Blues De Luxe
10408,1007,I Ain't Superstitious
10409,1008,Birds Of Fire
10410,1008,Miles Beyond
10411,1008,Celestial Terrestrial Commuters
10412,1008,Sapphire Bullets Of Pure Love
10413,1008,Thousand Island Park
10414,1008,Hope
10415,1008,One Word
10416,1008,Sanctuary
10417,1008,Open Country Joy
10418,1008,Resolution
10419,1009,Jive Talkin'
10420,1009,Night Fever
10421,1009,Tragedy
10422,1009,You Should Be Dancing
10423,1009,Stayin' Alive
10424,1009,How Deep Is Your Love
10425,1009,Love So Right
10426,1009,Too Much Heaven
10427,1009,(Our Love) Don't Throw It All Away
10428,1009,Fanny (Be Tender With My Love)
10429,1009,If I Can't Have You
10430,1009,You Stepped Into My Life
10431,1009,Love Me
10432,1009,More Than A Woman
10433,1009,Rest Your Love On Me
10434,1009,Nights On Broadway
10435,1009,Spirits (Having Flown)
10436,1009,Love You Inside Out
10437,1009,Wind Of Change
10438,1009,Children Of The World
10439,1010,Formentera Lady
10440,1010,Sailor's Tale
10441,1010,The Letters
10442,1010,Ladies Of The Road
10443,1010,Prelude: Song Of The Gulls
10444,1010,Islands
10445,1011,Take On Me
10446,1011,Love Is Reason
10447,1012,Johnny
10448,1012,Rocky
10449,1012,Borderline
10450,1012,Don't Believe A Word
10451,1012,Fool's Gold
10452,1012,Johnny The Fox Meets Jimmy The Weed
10453,1012,Old Flame
10454,1012,Massacre
10455,1012,Sweet Marie
10456,1012,Boogie Woogie Dance
10457,1013,Runaway
10458,1013,Roulette
10459,1013,She Don't Know Me
10460,1013,Shot Through The Heart
10461,1013,Love Lies
10462,1013,Breakout
10463,1013,Burning For Love
10464,1013,Come Back
10465,1013,Get Ready
10466,1014,The Big Money
10467,1014,Grand Designs
10468,1014,Manhattan Project
10469,1014,Marathon
10470,1014,Territories
10471,1014,Middletown Dreams
10472,1014,Emotion Detector
10473,1014,Mystic Rhythms
10474,1015,I've Been Waitin' For Tomorrow (All Of My Life)
10475,1015,This Is The Day
10476,1015,The Sinking Feeling
10477,1015,Uncertain Smile
10478,1015,The Twilight Hour
10479,1015,Soul Mining
10480,1015,Giant
10481,1016,Armatage Shanks
10482,1016,Brat
10483,1016,Stuck With Me
10484,1016,Geek Stink Breath
10485,1016,No Pride
10486,1016,Bab's Uvula Who?
10487,1016,86
10488,1016,Panic Song
10489,1016,Stuart And The Ave.
10490,1016,Brain Stew
10491,1016,Jaded
10492,1016,Westbound Sign
10493,1016,Tight Wad Hill
10494,1016,Walking Contradiction
10495,1017,Assassing
10496,1017,Punch & Judy
10497,1017,Jigsaw
10498,1017,Emerald Lies
10499,1017,She Chameleon
10500,1017,Incubus
10501,1017,Fugazi
10502,1018,Mine All Mine
10503,1018,When It's Love
10504,1018,A.F.U. (Naturally Wired)
10505,1018,Cabo Wabo
10506,1018,Source Of Infection
10507,1018,Feels So Good
10508,1018,Finish What Ya Started
10509,1018,Black And Blue
10510,1018,Sucker In A 3 Piece
10511,1019,Out Of The Black
10512,1019,Come On Over
10513,1019,Figure It Out
10514,1019,You Can Be So Cruel
10515,1019,Blood Hands
10516,1019,Little Monster
10517,1019,Loose Change
10518,1019,Careless
10519,1019,Ten Tonne Skeleton
10520,1019,Better Strangers
10521,1020,Purple Rain
10522,1020,God
10523,1021,Reuters
10524,1021,Field Day For The Sundays
10525,1021,Three Girl Rhumba
10526,1021,Ex Lion Tamer
10527,1021,Lowdown
10528,1021,Start To Move
10529,1021,Brazil
10530,1021,It's So Obvious
10531,1021,Surgeon's Girl
10532,1021,Pink Flag
10533,1021,The Commercial
10534,1021,Straight Line
10535,1021,106 Beats That
10536,1021,Mr. Suit
10537,1021,Strange
10538,1021,Fragile
10539,1021,Mannequin
10540,1021,Different To Me
10541,1021,Champs
10542,1021,Feeling Called Love
10543,1021,1 2 X U
10544,1022,Exciter
10545,1022,Not For The Innocent
10546,1022,Lick It Up
10547,1022,Young And Wasted
10548,1022,Gimme More
10549,1022,All Hell's Breakin' Loose
10550,1022,A Million To One
10551,1022,Fits Like A Glove
10552,1022,Dance All Over Your Face
10553,1022,And On The 8th Day
10554,1023,Beetlebum
10555,1023,Song 2
10556,1023,Country Sad Ballad Man
10557,1023,M.O.R.
10558,1023,On Your Own
10559,1023,Theme From Retro
10560,1023,You're So Great
10561,1023,Death Of A Party
10562,1023,Chinese Bombs
10563,1023,I'm Just A Killer For Your Love
10564,1023,Look Inside America
10565,1023,Strange News From Another Star
10566,1023,Movin' On
10567,1023,Essex Dogs
10568,1023,Interlude
10569,1024,Desafinado
10570,1024,Samba Dees Days
10571,1024,O Pato
10572,1024,Samba Triste
10573,1024,Samba De Uma Nota So
10574,1024,E Luxo So
10575,1024,Baia
10576,1025,Look At Yourself
10577,1025,I Wanna Be Free
10578,1025,July Morning
10579,1025,Tears In My Eyes
10580,1025,Shadows Of Grief
10581,1025,What Should Be Done
10582,1025,Love Machine
10583,1026,I'm So Glad
10584,1026,Politician
10585,1026,Sitting On Top Of The World
10586,1026,Badge
10587,1026,Doing That Scrapyard Thing
10588,1026,What A Bringdown
10589,1027,Bad Attitude
10590,1027,The Unwritten Law
10591,1027,Call Of The Wild
10592,1027,Mad Dog
10593,1027,Black & White
10594,1027,Hard Lovin' Woman
10595,1027,The Spanish Archer
10596,1027,Strangeways
10597,1027,Mitzi Dupree
10598,1027,Dead Or Alive
10599,1028,Hold On
10600,1028,I Found You
10601,1028,Hang Loose
10602,1028,Rise To The Sun
10603,1028,You Ain't Alone
10604,1028,Goin' To The Party
10605,1028,Heartbreaker
10606,1028,Boys & Girls
10607,1028,Be Mine
10608,1028,I Ain't The Same
10609,1028,On Your Way
10610,1028,Heavy Chevy
10611,1028,Pocket Change
10612,1028,Mama
10613,1029,Paper In Fire
10614,1029,Down And Out In Paradise
10615,1029,Check It Out
10616,1029,The Real Life
10617,1029,Cherry Bomb
10618,1029,We Are The People
10619,1029,Empty Hands
10620,1029,Hard Times For An Honest Man
10621,1029,Hotdogs And Hamburgers
10622,1029,Rooty Toot Toot
10623,1030,Monday Morning
10624,1030,Say You Love Me
10625,1030,Dreams
10626,1030,Oh Well
10627,1030,Over And Over
10628,1030,Sara
10629,1030,Not That Funny
10630,1030,Never Going Back Again
10631,1030,Landslide
10632,1030,Fireflies
10633,1030,Over My Head
10634,1030,Rhiannon
10635,1030,Don't Let Me Down Again
10636,1030,One More Night
10637,1030,Go Your Own Way
10638,1030,Don't Stop
10639,1030,I'm So Afraid
10640,1030,The Farmer's Daughter
10641,1031,Going Up
10642,1031,Stars Are Stars
10643,1031,Pride
10644,1031,Monkeys
10645,1031,Crocodiles
10646,1031,Rescue
10647,1031,Villiers Terrace
10648,1031,Pictures On My Wall
10649,1031,All That Jazz
10650,1031,Happy Death Men
10651,1032,Rockit
10652,1032,Future Shock
10653,1032,TFS
10654,1032,Earth Beat
10655,1032,Autodrive
10656,1032,Rough
10657,1033,Twist And Shout
10658,1033,I Saw Her Standing There
10659,1033,You Can't Do That
10660,1033,I Wanna Be Your Man
10661,1033,I Call Your Name
10662,1033,Boys
10663,1033,Long Tall Sally
10664,1033,Rock 'n' Roll Music
10665,1033,Slow Down
10666,1033,Kansas City
10667,1033,Money (That's What I Want)
10668,1033,Bad Boy
10669,1033,Matchbox
10670,1033,Roll Over Beethoven
10671,1033,Dizzy Miss Lizzy
10672,1033,Anytime At All
10673,1033,Drive My Car
10674,1033,Everybody's Trying To Be My Baby
10675,1033,The Night Before
10676,1033,I'm Down
10677,1033,Revolution
10678,1033,Back In The U.S.S.R.
10679,1033,Helter Skelter
10680,1033,Taxman
10681,1033,Got To Get You Into My Life
10682,1033,Hey Bulldog
10683,1033,Birthday
10684,1033,Get Back
10685,1034,Intro: I Switched My Robot Off
10686,1034,Ascension
10687,1034,Strobelite
10688,1034,Saturnz Barz
10689,1034,Momentz
10690,1034,Interlude: The Non-Conformist Oath
10691,1034,Submission
10692,1034,Charger
10693,1034,Interlude: Elevator Going Up
10694,1034,Andromeda
10695,1034,Busted And Blue
10696,1034,Interlude: Talk Radio
10697,1034,Carnival
10698,1034,Let Me Out
10699,1034,Interlude: Penthouse
10700,1034,Sex Murder Party
10701,1034,She's My Collar
10702,1034,Interlude: The Elephant
10703,1034,Hallelujah Money
10704,1034,We Got The Power (Version 2:18:482)
10705,1035,Always On My Mind
10706,1035,Do I Have To?
10707,1036,Suicide's An Alternative / You'll Be Sorry
10708,1036,Two Sided Politics
10709,1036,I Shot The Devil
10710,1036,Subliminal
10711,1036,Won't Fall In Love Today
10712,1036,Institutionalized
10713,1036,Memories Of Tomorrow
10714,1036,Possessed
10715,1036,I Saw Your Mommy...
10716,1036,Fascist Pig
10717,1036,I Want More
10718,1036,Suicidal Failure
10719,1037,Your Starter For...
10720,1037,Tonight
10721,1037,One Horse Town
10722,1037,Chameleon
10723,1037,Boogie Pilgrim
10724,1037,Cage The Songbird
10725,1037,Crazy Water
10726,1037,Shoulder Holster
10727,1037,Sorry Seems To Be The Hardest Word
10728,1037,Out Of The Blue
10729,1037,Between Seventeen And Twenty
10730,1037,The Wide-eyed And Laughing
10731,1037,Someone's Final Song
10732,1037,Where's The Shoorah?
10733,1037,If There's A God In Heaven (What's He Waiting For?)
10734,1037,Idol
10735,1037,Theme From A Non-existent TV Series
10736,1037,Bite Your Lip (Get Up And Dance!)
10737,1038,It's Called A Heart
10738,1038,Fly On The Windscreen
10739,1039,(Opening Intro)
10740,1039,Emotional Weather Report
10741,1039,(Intro)
10742,1039,On A Foggy Night
10743,1039,(Intro)
10744,1039,Eggs And Sausage (In A Cadillac With Susan Michelson)
10745,1039,(Intro)
10746,1039,Better Off Without A Wife
10747,1039,Nighthawk Postcards (From Easy Street)
10748,1039,(Intro)
10749,1039,Warm Beer And Cold Women
10750,1039,(Intro)
10751,1039,Putnam County
10752,1039,Spare Parts I (A Nocturnal Emission)
10753,1039,Nobody
10754,1039,(Intro)
10755,1039,Big Joe And Phantom 309
10756,1039,Spare Parts II And Closing
10757,1040,Coyote
10758,1040,Amelia
10759,1040,Furry Sings The Blues
10760,1040,A Strange Boy
10761,1040,Hejira
10762,1040,Song For Sharon
10763,1040,Black Crow
10764,1040,Blue Motel Room
10765,1040,Refuge Of The Roads
10766,1041,The Cutter
10767,1041,Back Of Love
10768,1041,My White Devil
10769,1041,Clay
10770,1041,Porcupine
10771,1041,Heads Will Roll
10772,1041,Ripeness
10773,1041,Higher Hell
10774,1041,Gods Will Be Gods
10775,1041,In Bluer Skies
10776,1042,Time Was
10777,1042,Sometime World
10778,1042,Blowin' Free
10779,1042,The King Will Come
10780,1042,Leaf And Stream
10781,1042,Warrior
10782,1042,Throw Down The Sword
10783,1043,Black/White
10784,1043,Uniform Of Youth
10785,1043,Don't Slow Down
10786,1043,Run To Her
10787,1043,Into My Own Hands
10788,1043,Is It Love
10789,1043,Kyrie
10790,1043,Broken Wings
10791,1043,Tangent Tears
10792,1043,Welcome To The Real World
10793,1044,Legalize It
10794,1044,Burial
10795,1044,Whatcha Gonna Do
10796,1044,No Sympathy
10797,1044,Why Must I Cry
10798,1044,Igziabeher (Let Jah Be Praised)
10799,1044,Ketchy Shuby
10800,1044,Till Your Well Runs Dry
10801,1044,Brand New Second Hand
10802,1045,Careless Whisper (Extended Mix)
10803,1045,Careless Whisper (Special Version)
10804,1045,Careless Whisper (Instrumental)
10805,1046,Immortal Rites
10806,1046,Suffocation
10807,1046,Visions From The Dark Side
10808,1046,Maze Of Torment
10809,1046,Chapel Of Ghouls
10810,1046,Bleed For The Devil
10811,1046,Damnation
10812,1046,Blasphemy
10813,1046,Evil Spells
10814,1047,In The Dark
10815,1047,The Stroke
10816,1047,My Kinda Lover
10817,1047,You Know What I Like
10818,1047,Too Daze Gone
10819,1047,Lonely Is The Night
10820,1047,Whadda You Want From Me
10821,1047,Nobody Knows
10822,1047,I Need You
10823,1047,Don't Say No
10824,1048,Panorama
10825,1048,Touch And Go
10826,1048,Gimme Some Slack
10827,1048,Don't Tell Me No
10828,1048,Getting Through
10829,1048,Misfit Kid
10830,1048,Down Boys
10831,1048,You Wear Those Eyes
10832,1048,Running To You
10833,1048,Up And Down
10834,1049,Coming Your Way
10835,1049,Closing My Eyes
10836,1049,Fighting For Madge
10837,1049,When You Say
10838,1049,Show-Biz Blues
10839,1049,Under Way
10840,1049,One Sunny Day
10841,1049,Although The Sun Is Shining
10842,1049,Rattlesnake Shake
10843,1049,Without You
10844,1049,Searching For Madge
10845,1049,My Dream
10846,1049,Like Crying
10847,1049,Before The Beginning
10848,1050,Taurus II
10849,1050,Family Man
10850,1050,Orabidoo
10851,1050,Mount Teide
10852,1050,Five Miles Out
10853,1051,Wham Rap! (Enjoy What You Do)
10854,1051,Young Guns (Go For It)
10855,1051,Bad Boys
10856,1051,Club Tropicana
10857,1051,Wake Me Up Before You Go Go
10858,1051,Careless Whisper (Extended Mix)
10859,1051,Freedom
10860,1051,Last Christmas (Pudding Mix)
10861,1051,Everything She Wants (Remix)
10862,1051,I'm Your Man (Extended Stimulation)
10863,1051,Blue (Armed With Love)
10864,1051,A Different Corner
10865,1051,Battlestations
10866,1051,Where Did Your Heart Go?
10867,1051,The Edge Of Heaven
10868,1052,(Sittin' On) The Dock Of The Bay
10869,1052,I Love You More Than Words Can Say
10870,1052,Let Me Come On Home
10871,1052,Open The Door
10872,1052,Don't Mess With Cupid
10873,1052,The Glory Of Love
10874,1052,I'm Coming Home
10875,1052,Tramp
10876,1052,The Huckle-Buck
10877,1052,Nobody Knows You (When You're Down And Out)
10878,1052,Ole Man Trouble
10879,1053,Promises In The Dark
10880,1053,Fire And Ice
10881,1053,Just Like Me
10882,1053,Precious Time
10883,1053,It's A Tuff Life
10884,1053,Take It Any Way You Want It
10885,1053,Evil Genius
10886,1053,Hard To Believe
10887,1053,Helter Skelter
10888,1054,True Blue
10889,1054,Lost Paraguayos
10890,1054,Mama You Been On My Mind
10891,1054,Italian Girls
10892,1054,Angel
10893,1054,Interludings
10894,1054,You Wear It Well
10895,1054,I'd Rather Go Blind
10896,1054,Twistin' The Night Away
10897,1055,Kiss (Extended Version)
10898,1055,Love Or Money (Extended Version)
10899,1056,On Your Radio
10900,1056,Geraldine And John
10901,1056,Kinda Kute
10902,1056,It's Different For Girls
10903,1056,I'm The Man
10904,1056,The Band Wore Blue Shirts
10905,1056,Don't Wanna Be Like That
10906,1056,Amateur Hour
10907,1056,Get That Girl
10908,1056,Friday
10909,1057,These Eyes
10910,1057,Laughing
10911,1057,Undun
10912,1057,No Time
10913,1057,American Woman
10914,1057,No Sugar Tonight / New Mother Nature
10915,1057,Hand Me Down World
10916,1057,Bus Rider
10917,1057,Share The Land
10918,1057,Do You Miss Me Darlin'?
10919,1057,Hang On To Your Life
10920,1058,Machine Messiah
10921,1058,White Car
10922,1058,Does It Really Happen?
10923,1058,Into The Lens
10924,1058,Run Through The Light
10925,1058,Tempus Fugit
10926,1059,E5150
10927,1059,Neon Knights
10928,1059,N.I.B
10929,1059,Children Of The Sea
10930,1059,Voodoo
10931,1059,Black Sabbath
10932,1059,War Pigs
10933,1059,Iron Man
10934,1059,The Mob Rules
10935,1059,Heaven And Hell
10936,1059,The Sign Of The Southern Cross/Heaven And Hell (Continued)
10937,1059,Paranoid
10938,1059,Children Of The Grave
10939,1059,Fluff
10940,1060,Stacked Actors
10941,1060,Breakout
10942,1060,Learn To Fly
10943,1060,Gimme Stitches
10944,1060,Generator
10945,1060,Aurora
10946,1060,Live-In Skin
10947,1060,Next Year
10948,1060,Headwires
10949,1060,Ain't It The Life
10950,1060,M.I.A.
10951,1061,Happy Hour
10952,1061,Get Up Off Our Knees
10953,1061,Flag Day
10954,1061,Anxious
10955,1061,Reverends Revenge
10956,1061,Sitting On A Fence
10957,1061,Sheep
10958,1061,Over There
10959,1061,Think For A Minute
10960,1061,We're Not Deep
10961,1061,Lean On Me
10962,1061,Freedom
10963,1062,Up All Night
10964,1062,Pain
10965,1062,Holding On
10966,1062,Strangest Thing
10967,1062,Knocked Down
10968,1062,Nothing To Find
10969,1062,Thinking Of A Place
10970,1062,In Chains
10971,1062,Clean Living
10972,1062,You Don't Have To Go
10973,1063,A.I.R.
10974,1063,Lone Justice
10975,1063,Madhouse
10976,1063,S.S.C. / Stand Or Fall
10977,1063,The Enemy
10978,1063,Aftershock
10979,1063,Armed And Dangerous
10980,1063,Medusa
10981,1063,Gung Ho
10982,1064,Just Your Fool
10983,1064,Commit A Crime
10984,1064,Blue And Lonesome
10985,1064,All Of Your Love
10986,1064,I Gotta Go
10987,1064,Everybody Knows About My Good Thing
10988,1064,Ride 'Em On Down
10989,1064,Hate To See You Go
10990,1064,Hoo Doo Blues
10991,1064,Little Rain
10992,1064,Just Like I Treat You
10993,1064,I Can't Quit You Baby
10994,1065,Don't You Want Me
10995,1065,Seconds
10996,1066,Fast Buck Freddie
10997,1066,Miracles
10998,1066,Git Fiddler
10999,1066,Ai Garimasu (There Is Love)
11000,1066,Sweeter Than Honey
11001,1066,Play On Love
11002,1066,Tumblin
11003,1066,I Want To See Another World
11004,1066,Sandalphon
11005,1066,There Will Be Love
11006,1067,Fire And Water
11007,1067,Oh I Wept
11008,1067,Remember
11009,1067,Heavy Load
11010,1067,Mr. Big
11011,1067,Don't Say You Love Me
11012,1067,All Right Now (Long Version)
11013,1068,Come Talk To Me
11014,1068,Love To Be Loved
11015,1068,Blood Of Eden
11016,1068,Steam
11017,1068,Only Us
11018,1068,Washing Of The Water
11019,1068,Digging In The Dirt
11020,1068,Fourteen Black Paintings
11021,1068,Kiss That Frog
11022,1068,Secret World
11023,1069,Open
11024,1069,High
11025,1069,Apart
11026,1069,From The Edge Of The Deep Green Sea
11027,1069,Wendy Time
11028,1069,Doing The Unstuck
11029,1069,Friday I'm In Love
11030,1069,Trust
11031,1069,A Letter To Elise
11032,1069,Cut
11033,1069,To Wish Impossible Things
11034,1069,End
11035,1070,Stratosfear
11036,1070,The Big Sleep In Search Of Hades
11037,1070,3AM At The Border Of The Marsh From Okefenokee
11038,1070,Invisible Limits
11039,1071,Metal Heart
11040,1071,Midnight Mover
11041,1071,Up To The Limit
11042,1071,Wrong Is Right
11043,1071,Screaming For A Love-Bite
11044,1071,Too High To Get It Right
11045,1071,Dogs On Leads
11046,1071,Teach Us To Survive
11047,1071,Living For Tonite
11048,1071,Bound To Fail
11049,1072,Mean To Me
11050,1072,World Where You Live
11051,1072,Now We're Getting Somewhere
11052,1072,Don't Dream It's Over
11053,1072,Love You 'Til The Day I Die
11054,1072,Something So Strong
11055,1072,Hole In The River
11056,1072,Can't Carry On
11057,1072,Tombstone
11058,1072,That's What I Call Love
11059,1073,Prologue
11060,1073,Be
11061,1073,Flight Of The Gull
11062,1073,Dear Father
11063,1073,Skybird
11064,1073,Lonely Looking Sky
11065,1073,The Odyssey
11066,1073,Anthem
11067,1073,Be
11068,1073,Skybird
11069,1073,Dear Father
11070,1073,Be
11071,1074,One Nation Under A Groove
11072,1074,Groovallegiance
11073,1074,Who Says A Funk Band Can't Play Rock?!
11074,1074,Promentalshitbackwashpsychosis Enema Squad (The Doo Doo Chasers)
11075,1074,Into You
11076,1074,Cholly (Funk Getting Ready To Roll!)
11077,1074,Maggot Brain
11078,1074,Chant (Think It Ain't Illegal Yet!)
11079,1074,Lunchmeataphobia (Think! It Ain't Illegal Yet!)
11080,1074,P.E. Squad / Doo Doo Chasers
11081,1075,Symptom Of The Universe
11082,1075,Snowblind
11083,1075,Black Sabbath
11084,1075,Fairies Wear Boots
11085,1075,War Pigs
11086,1075,The Wizard
11087,1075,N.I.B.
11088,1075,Sweet Leaf
11089,1075,Never Say Die
11090,1075,Sabbath Bloody Sabbath
11091,1075,Iron Man / Children Of The Grave
11092,1075,Paranoid
11093,1076,Don't Go
11094,1076,Winter Kills
11095,1077,Une Nuit A Paris
11096,1077,I'm Not In Love
11097,1077,Blackmail
11098,1077,The Second Sitting For The Last Supper
11099,1077,Brand New Day
11100,1077,Flying Junk
11101,1077,Life Is A Minestrone
11102,1077,The Film Of My Love
11103,1078,Dealer / Spanish Rose
11104,1078,Move On
11105,1078,One Chain (Don't Make No Prison)
11106,1078,Stormy
11107,1078,Well All Right
11108,1078,Open Invitation
11109,1078,Life Is A Lady / Holiday
11110,1078,The Facts Of Love
11111,1078,Wham!
11112,1079,Pretty Green
11113,1079,Monday
11114,1079,But I'm Different Now
11115,1079,Set The House Ablaze
11116,1079,Start!
11117,1079,That's Entertainment
11118,1079,Dream Time
11119,1079,Man In The Corner Shop
11120,1079,Music For The Last Couple
11121,1079,Boy About Town
11122,1079,Scrape Away
11123,1080,Ghost Rider
11124,1080,Rocket U.S.A.
11125,1080,Cheree
11126,1080,Johnny
11127,1080,Girl
11128,1080,Frankie Teardrop
11129,1080,Che
11130,1081,Athena
11131,1081,It's Your Turn
11132,1081,Cook's County
11133,1081,It's Hard
11134,1081,Dangerous
11135,1081,Eminence Front
11136,1081,I've Known No War
11137,1081,One Life's Enough
11138,1081,One At A Time
11139,1081,Why Did I Fall For That
11140,1081,A Man Is A Man
11141,1081,Cry If You Want
11142,1082,Double Dare
11143,1082,In The Flat Field
11144,1082,A God In An Alcove
11145,1082,Dive
11146,1082,The Spy In The Cab
11147,1082,Small Talk Stinks
11148,1082,St. Vitus Dance
11149,1082,Stigmata Martyr
11150,1082,Nerves
11151,1083,Rebels
11152,1083,It Ain't Nothin' To Me
11153,1083,Don't Come Around Here No More
11154,1083,Southern Accents
11155,1083,Make It Better
11156,1083,Spike
11157,1083,Dogs On The Run
11158,1083,Mary's New Car
11159,1083,The Best Of Everything
11160,1084,Tour De France (Version Allemande)
11161,1084,Tour De France (Version Francaise)
11162,1085,Join The Band
11163,1085,Fat Man In The Bathtub
11164,1085,All That You Dream
11165,1085,Oh Atlanta
11166,1085,Old Folks' Boogie
11167,1085,Time Loves A Hero
11168,1085,Day Or Night
11169,1085,Mercenary Territory
11170,1085,Spanish Moon
11171,1085,Dixie Chicken
11172,1085,Tripe Face Boogie
11173,1085,Rocket In My Pocket
11174,1085,Willin'
11175,1085,Don't Bogart That Joint
11176,1085,A Apolitical Blues
11177,1085,Sailin' Shoes
11178,1085,Feats Don't Fail Me Now
11179,1086,Something Happened On The Way To Heaven
11180,1086,Against All Odds (Take A Look At Me Now)
11181,1086,Who Said I Would
11182,1086,One More Night
11183,1086,Don't Lose My Number
11184,1086,Do You Remember?
11185,1086,Another Day In Paradise
11186,1086,Separate Lives
11187,1086,In The Air Tonight
11188,1086,You Can't Hurry Love
11189,1086,Two Hearts
11190,1086,Sussudio
11191,1086,A Groovy Kind Of Love
11192,1086,Easy Lover
11193,1086,Take Me Home
11194,1087,Burning Airlines Give You So Much More
11195,1087,Back In Judy's Jungle
11196,1087,The Fat Lady Of Limbourg
11197,1087,Mother Whale Eyeless
11198,1087,The Great Pretender
11199,1087,Third Uncle
11200,1087,Put A Straw Under Baby
11201,1087,The True Wheel
11202,1087,China My China
11203,1087,Taking Tiger Mountain
11204,1088,Ghost Dancing
11205,1088,Big Sleep
11206,1088,Waterfront
11207,1088,Promised You A Miracle
11208,1088,Someone Somewhere In Summertime
11209,1088,Oh Jungleland
11210,1088,Alive And Kicking
11211,1088,Don't You Forget About Me
11212,1088,Once Upon A Time
11213,1088,Book Of Brilliant Things
11214,1088,East At Easter
11215,1088,Sanctify Yourself
11216,1088,Love Song - Sun City - Dance To The Music (Medley)
11217,1088,New Gold Dream
11218,1089,Le Freak
11219,1089,Savoir Faire
11220,1090,I'm The Greatest
11221,1090,Have You Seen My Baby
11222,1090,Photograph
11223,1090,Sunshine Life For Me (Sail Away Raymond)
11224,1090,You're Sixteen
11225,1090,Oh My My
11226,1090,Step Lightly
11227,1090,Six O'Clock
11228,1090,Devil Woman
11229,1090,You And Me (Babe)
11230,1091,The Central Scrutinizer
11231,1091,Joe's Garage
11232,1091,Catholic Girls
11233,1091,Crew Slut
11234,1091,Wet T-Shirt Nite
11235,1091,Toad-O Line
11236,1091,Why Does It Hurt When I Pee?
11237,1091,Lucille Has Messed My Mind Up
11238,1092,Robot Stop
11239,1092,Big Fig Wasp
11240,1092,Gamma Knife
11241,1092,People-Vultures
11242,1092,Mr. Beat
11243,1092,Evil Death Roll
11244,1092,Invisible Face
11245,1092,Wah Wah
11246,1092,Road Train
11247,1093,Since I Left You
11248,1093,Stay Another Season
11249,1093,Radio
11250,1093,Two Hearts In 3/4 Time
11251,1093,Avalanche Rock
11252,1093,Flight Tonight
11253,1093,Close To You
11254,1093,Diners Only
11255,1093,A Different Feeling
11256,1093,Electricity
11257,1093,Tonight
11258,1093,Pablo's Cruise
11259,1093,Frontier Psychiatrist
11260,1093,Etoh
11261,1093,Summer Crane
11262,1093,Little Journey
11263,1093,Live At Dominoes
11264,1093,Extra Kings
11265,1094,The Journey
11266,1094,Recollection
11267,1094,The Battle
11268,1094,The Forest
11269,1095,Lonely At The Top
11270,1095,1/2 A Loaf
11271,1095,Running Out Of Luck
11272,1095,Turn The Girl Loose
11273,1095,Hard Woman
11274,1095,Just Another Night
11275,1095,Lucky In Love
11276,1095,Secrets
11277,1095,She's The Boss
11278,1096,Thunder
11279,1096,Daddy Pop
11280,1096,Diamonds And Pearls
11281,1096,Cream
